Date,Close,Volume
5/31/2024,3760.026686,15290700646
6/1/2024,3813.198866,8661024535
6/2/2024,3780.895888,11126903059
6/3/2024,3766.389157,14082454300
6/4/2024,3812.515909,13331489271
6/5/2024,3864.260948,15480034434
6/6/2024,3811.605851,13606583873
6/7/2024,3678.629122,18220286186
6/8/2024,3680.949899,9096091805
6/9/2024,3705.903804,7910768788
6/10/2024,3666.717522,10377300126
6/11/2024,3498.33055,19184721538
6/12/2024,3559.617645,17142905351
6/13/2024,3469.281251,14472382154
6/14/2024,3480.271918,15793876596
6/15/2024,3565.549506,12733651076
6/16/2024,3620.563446,9878388158
6/17/2024,3511.379017,17838856988
6/18/2024,3483.681354,21022514455
6/19/2024,3559.34731,15275373778
6/20/2024,3511.086923,16115123753
6/21/2024,3516.075562,15933353456
6/22/2024,3494.813388,7423703673
6/23/2024,3418.611877,9418141333
6/24/2024,3350.256351,23137744903
6/25/2024,3395.029005,13235546063
6/26/2024,3369.4772,11694054195
6/27/2024,3444.800538,11771834016
6/28/2024,3373.63594,12861158844
6/29/2024,3372.967862,6584792001
6/30/2024,3432.88909,8396416013
7/1/2024,3440.341625,12281551839
7/2/2024,3416.354728,9421757718
7/3/2024,3292.916787,16121324440
7/4/2024,3054.521964,20252514386
7/5/2024,2981.598696,31131942647
7/6/2024,3069.377928,11586293705
7/7/2024,2929.387232,10857947538
7/8/2024,3018.732032,22627377457
7/9/2024,3064.032884,15269945822
7/10/2024,3102.218794,14578679176
7/11/2024,3100.330753,15230095766
7/12/2024,3134.158663,12751638331
7/13/2024,3177.198639,8565105946
7/14/2024,3244.079092,10517709666
7/15/2024,3489.552687,18305490390
7/16/2024,3443.513502,20446664416
7/17/2024,3388.752373,16739123962
7/18/2024,3426.258591,15035622003
7/19/2024,3505.734841,17705629736
7/20/2024,3519.295344,10360198325
7/21/2024,3536.60544,13845913681
7/22/2024,3440.419892,18723199034
7/23/2024,3481.995954,24468405650
7/24/2024,3336.339424,16040945448
7/25/2024,3174.427315,25293745810
7/26/2024,3275.951424,15993893521
7/27/2024,3247.607982,15198233287
7/28/2024,3271.464636,8959236446
7/29/2024,3320.53921,18334852719
7/30/2024,3278.667793,14045773047
7/31/2024,3231.295707,16135380637
8/1/2024,3201.564447,20217639556
8/2/2024,2986.013153,21400241741
8/3/2024,2903.385703,17844091431
8/4/2024,2686.398861,21139601426
8/5/2024,2417.206184,67668132244
8/6/2024,2458.72387,26041995921
8/7/2024,2336.589375,24264218606
8/8/2024,2683.352798,23468291180
8/9/2024,2599.598584,17907141655
8/10/2024,2610.022848,9361014219
8/11/2024,2553.25224,13595441987
8/12/2024,2724.431859,21653090666
8/13/2024,2703.671846,16383053029
8/14/2024,2662.914791,15825365408
8/15/2024,2570.08773,16345801912
8/16/2024,2593.186443,13275561555
8/17/2024,2614.546768,6676568717
8/18/2024,2613.357179,9207267415
8/19/2024,2637.30629,11968963282
8/20/2024,2573.106858,13249483464
8/21/2024,2631.395604,12766015263
8/22/2024,2622.951355,10723280428
8/23/2024,2764.447103,16857181970
8/24/2024,2769.389732,11765811307
8/25/2024,2749.157667,9375535539
8/26/2024,2681.340514,12282035835
8/27/2024,2458.726473,18028996056
8/28/2024,2528.415504,20359545410
8/29/2024,2528.792715,13946434277
8/30/2024,2525.821919,15526218255
8/31/2024,2513.39374,6646876013
9/1/2024,2427.902281,11800443265
9/2/2024,2538.187376,12520444224
9/3/2024,2420.603644,11406800197
9/4/2024,2448.976963,16709600747
9/5/2024,2367.737574,13632325040
9/6/2024,2223.876501,25825618367
9/7/2024,2274.107065,11124608320
9/8/2024,2297.292862,10718443487
9/9/2024,2358.482197,15887712451
9/10/2024,2389.580938,12795818970
9/11/2024,2339.841565,15355180967
9/12/2024,2361.781623,12162634681
9/13/2024,2441.607273,13759640866
9/14/2024,2418.595774,8170291680
9/15/2024,2320.897242,10155470375
9/16/2024,2295.283775,16819033263
9/17/2024,2341.707763,15356783863
9/18/2024,2369.729026,18159056422
9/19/2024,2464.752133,18437147349
9/20/2024,2561.072002,19112788620
9/21/2024,2615.857146,10797825021
9/22/2024,2582.862476,13180663011
9/23/2024,2648.54643,19912841456
9/24/2024,2654.354933,16658812503
9/25/2024,2579.388569,14119729962
9/26/2024,2632.199912,17336033595
9/27/2024,2695.900596,17023020294
9/28/2024,2677.539102,10252590559
9/29/2024,2659.346848,11126215671
9/30/2024,2603.062688,17826446789
10/1/2024,2448.921189,25482371785
10/2/2024,2365.231729,20148256472
10/3/2024,2349.791191,18051447791
10/4/2024,2414.793939,14879264082
10/5/2024,2415.631848,8152969183
10/6/2024,2439.957801,8458690205
10/7/2024,2421.796751,17414044416
10/8/2024,2439.84094,14067361080
10/9/2024,2368.283539,14954047093
10/10/2024,2383.857844,15327769940
10/11/2024,2436.513482,13489061564
10/12/2024,2476.523102,9372169184
10/13/2024,2467.676963,9189490605
10/14/2024,2628.899897,21434687898
10/15/2024,2606.021869,22003780898
